0.7341197729110718,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pothole
0.6992539167404175,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,exposed_wire
0.6334109306335449,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.7090195417404175,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.5126399546861649,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Uncovered Manhole
0.90673828125,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.91455078125,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.457136869430542,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Open Drain
0.464901328086853,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sunk Road
0.6834200620651245,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Open Restricted Area
0.48535579442977905,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Open Drain
0.41205698251724243,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pothole
0.69189453125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.5869963765144348,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Exposed Live Wire
0.5477060079574585,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pothole
0.6020615696907043,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Open Drain
0.5841526389122009,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pothole
0.5554352402687073,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,Exposed Live Wire
0.535400390625,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,Broken Fence
0.4339812397956848,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Open Restricted Area
0.4035666584968567,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Sunk Road
0.48828333616256714,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Open Drain
0.5477060079574585,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pothole
0.552734375,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.57470703125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.4167965054512024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Exposed Live Wire
0.5331546068191528,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Broken Socket
0.4814537465572357,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Open Drain
0.5331546068191528,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.56982421875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.75439453125,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.613236665725708,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.46557164192199707,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,Broken Fence
0.5400390625,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.4639297127723694,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.4716796875,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Uncovered Manhole
0.613236665725708,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Damaged Electrical Box
0.953125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,missing_broken_barricade
0.6583574563264847,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,Open Restricted Area
0.7705372869968414,2,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,Open Restricted Area
0.5224609673023224,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Sharp Object
0.7081190347671509,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,Broken Fence
0.623437911272049,2,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Sharp Object
0.9521484375,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sharp Object
0.943359375,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sharp Object
0.83837890625,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.94091796875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.94091796875,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Broken Fence
0.740234375,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Sharp Object
0.96435546875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,missing_broken_barricade
0.96435546875,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Missing Barricade
0.96435546875,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Missing Barricade
0.7505526542663574,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dangling Wire
0.743914008140564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Exposed Live Wire
0.6783274412155151,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Dangling Wire
0.8976983428001404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Damaged Electrical Box
0.6029912680387497,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,Exposed Live Wire
0.640379011631012,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,Damaged Electrical Box
0.46004629135131836,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Exposed Live Wire
0.7073955416679383,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,Exposed Live Wire
0.8688278198242188,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Broken Socket
0.9213602542877197,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Damaged Electrical Box
0.8887557983398438,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Broken Socket
0.9111766219139099,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Broken Socket
